Batch,Company,Founder_or_company,LinkedIn,Twitter,Github
2024_Summer,Overlap,,https://linkedin.com/in/caseytraina,,
2024_Summer,Overlap,Overlap,https://www.linkedin.com/company/joinoverlap,https://x.com/JoinOverlap,
2024_Summer,Substrate,,https://linkedin.com/in/inderpals,https://www.twitter.com/inderpal,
2024_Summer,Substrate,,https://linkedin.com/in/omojola,http://twitter.com/ay_o,
2024_Summer,Substrate,Substrate,https://www.linkedin.com/company/102684967,http://x.com/substrate_cc,
2024_Summer,Sensei,,https://www.linkedin.com/in/anubhav-guha-886445129/,,
2024_Summer,Sensei,,https://www.linkedin.com/in/john-piotti-51a67412a/,,
2024_Summer,Sensei,"🦾 Sensei: Robotics training data, at scale.",https://www.linkedin.com/in/john-piotti-51a67412a/,,
2024_Summer,Silurian,,https://www.linkedin.com/in/jayeshkg/,https://x.com/rejuvyesh,
2024_Summer,Silurian,,https://www.linkedin.com/in/crisbodnar/,https://twitter.com/crisbodnar,
2024_Summer,Silurian,,https://www.linkedin.com/in/nikhil-shankar-3090131b7/,,
2024_Summer,Silurian,Silurian,https://www.linkedin.com/company/silurianai,https://twitter.com/SilurianAI,https://github.com/silurian-ai/
2024_Summer,Zuni,,https://www.linkedin.com/in/george-seabridge/,,
2024_Summer,Simple_Ai,,https://www.linkedin.com/in/catherynli/,https://twitter.com/catheryn_li,
2024_Summer,Simple_Ai,,https://www.linkedin.com/in/zach-kamran/,https://twitter.com/zach_kamran,
2024_Summer,Simple_Ai,Simple AI - AI phone assistant for consumers,https://www.linkedin.com/in/zach-kamran/,,
2024_Summer,Simple_Ai,Simple AI,https://www.linkedin.com/company/simple-ai-lab/,https://x.com/simpleailab,
2024_Summer,Cheers,,https://linkedin.com/in/dylan-allen,https://x.com/dylan_a,
2024_Summer,Cheers,Cheers - The GEO platform to win local search on ChatGPT,https://www.linkedin.com/in/dylan-allen/,,
2024_Summer,Cheers,Cheers,https://www.linkedin.com/company/cheers-software/,https://x.com/Cheers_Software,
2024_Summer,Snowpilot,,https://linkedin.com/in/domcrosby/,,
2024_Summer,Snowpilot,Snowpilot: The connected spreadsheet that destroys data silos,https://linkedin.com/in/ben-h-warren,,
2024_Summer,Snowpilot,Snowpilot,https://www.linkedin.com/company/snowpilot,https://x.com/snowpilotai,https://x.com/snowpilotai
2024_Summer,Pap,,https://www.linkedin.com/in/kamal-nahas/,,
2024_Summer,Pap,,https://www.linkedin.com/in/anthonyrassi,https://x.com/anthonyrassi_,
2024_Summer,Pap,,https://www.linkedin.com/in/wjwang2/,,
2024_Summer,Pap,pap! — Automatic refunds for consumers,https://www.linkedin.com/in/wjwang2/,,
2024_Summer,Pap,pap!,https://www.linkedin.com/company/joinpap/,,
2024_Summer,Refactor,,https://www.linkedin.com/in/arnav-joshi-516516154/,,
2024_Summer,Refactor,,https://www.linkedin.com/in/~dz/,,
2024_Summer,Refactor,💥 Blast - Deploy AI safely and reliably at scale,https://www.linkedin.com/in/daniel-zamoshchin/,,
2024_Summer,Refactor,Refactor,https://www.linkedin.com/company/refactor-company,,
2024_Summer,Ares_Industries,,https://www.linkedin.com/in/alextseng1/,,
2024_Summer,Ares_Industries,Ares Industries - Building low-cost cruise missiles 🚀,https://www.linkedin.com/in/devanplantamura,,
2024_Summer,Ares_Industries,Ares Industries,https://linkedin.com/company/aresindustries,https://x.com/ares_industries,
2024_Summer,Lighthouz_Ai,,https://www.linkedin.com/in/srijankr/,https://x.com/srijankedia,
2024_Summer,Lighthouz_Ai,,https://www.linkedin.com/in/sonali-pattnaik/,https://x.com/sonalipnaik,
2024_Summer,Lighthouz_Ai,Lighthouz AI,https://www.linkedin.com/company/lighthouz-ai/,,
2024_Summer,Browseros,,https://www.linkedin.com/in/nithinsonti,https://twitter.com/ThatNithin,
2024_Summer,Browseros,,https://www.linkedin.com/in/nikhilvenkatsonti,https://x.com/nv_sonti,
2024_Summer,Browseros,BrowserOS,https://www.linkedin.com/company/felafax/,https://x.com/browserOS_ai,https://x.com/browserOS_ai
2024_Summer,Conveo,,https://www.linkedin.com/in/dieterdemesmaeker/,https://x.com/ddmskr,
2024_Summer,Conveo,,https://linkedin.com/in/hendrik-van-hove,https://twitter.com/vh_hendrik,
2024_Summer,Conveo,Conveo - Qualitative research conducted and analyzed by AI,https://www.linkedin.com/in/bendesmet1/,,
2024_Summer,Conveo,Conveo,https://www.linkedin.com/company/conveo-ai/,https://x.com/ConveoAI,
2024_Summer,Modus,,https://www.linkedin.com/in/linling1,https://twitter.com/linnyisms,
2024_Summer,Modus,Modus: Headcount management to save costs as you scale,https://www.linkedin.com/in/linling1/,,
2024_Summer,Modus,Modus,https://www.linkedin.com/company/himodus/,https://x.com/HiModus,
2024_Summer,Deepsim_Inc,,https://www.linkedin.com/in/connor-j-mcclellan,,
2024_Summer,Deepsim_Inc,,https://www.linkedin.com/in/alexgabourie/,,
2024_Summer,Deepsim_Inc,,https://www.linkedin.com/in/ckoroglu/,,
2024_Summer,Deepsim_Inc,DeepSim – AI physics simulations,https://www.linkedin.com/in/connor-j-mcclellan/,,
2024_Summer,Deepsim_Inc,"DeepSim, Inc.",https://www.linkedin.com/company/deepsim-inc/,,
2024_Summer,Benchify,,https://www.linkedin.com/in/juan-castano97/,,
2024_Summer,Benchify,,https://www.linkedin.com/in/max-von-hippel-3b90742a8/,https://www.x.com/maxvonhippel,
2024_Summer,Benchify,Benchify,https://www.linkedin.com/company/benchifyinc/,,https://github.com/Benchify
2024_Summer,Typa,,https://linkedin.com/in/aschung01,https://twitter.com/aschung01,
2024_Summer,Typa,,https://www.linkedin.com/in/jun-park314/,,
2024_Summer,Typa,Weavel - Ape 🐒 Your first AI Prompt Engineer,https://www.linkedin.com/in/jun-park314/,https://x.com/weaveldotai,https://github.com/weavel-ai/Ape
2024_Summer,Typa,Typa,https://linkedin.com/company/typadotai,https://x.com/typadotai,https://x.com/typadotai
2024_Summer,Kastle,,https://www.linkedin.com/in/choudharyrishi/,https://x.com/therishic,
2024_Summer,Kastle,,https://www.linkedin.com/in/nitish-poddar/,,
2024_Summer,Kastle,Kastle - AI servicing for mortgage lending,https://www.linkedin.com/in/choudharyrishi/,,
2024_Summer,Kastle,Kastle,https://www.linkedin.com/company/kastleai/,,
2024_Summer,Helium,,https://linkedin.com/in/zachwitzel,,
2024_Summer,Helium,,https://www.linkedin.com/in/anish-doshi-45a81271,,
2024_Summer,Helium,,https://linkedin.com/in/shishirjakati,https://twitter.com/aShishirJakati,
2024_Summer,Helium,🎈 Helium: Improve your paywall at the speed of thought,https://linkedin.com/in/zachwitzel,,
2024_Summer,Helium,Helium,https://www.linkedin.com/company/uplikehelium,,https://github.com/cloudcaptainai
2024_Summer,Stempad,,https://www.linkedin.com/in/ralph-rouhana,,
2024_Summer,Stempad,Stempad: Scientific writing at the speed of thought,https://www.linkedin.com/in/ralph-rouhana,,
2024_Summer,Stempad,Stempad,https://www.linkedin.com/company/stempad,,
2024_Summer,Vendra,,https://www.linkedin.com/in/shanmohta/,https://x.com/shanmohta,
2024_Summer,Vendra,,https://www.linkedin.com/in/anish-b-00109695/,,
2024_Summer,Vendra,"Vendra Marketplace - Custom Parts, Made Simple. Made in America. 🇺🇸",https://www.linkedin.com/in/anish-bhardwaj-00109695/,https://x.com/vendraHQ,
2024_Summer,Vendra,Vendra,https://www.linkedin.com/company/vendra-hq/,,
2024_Summer,Mito_Health,,https://www.linkedin.com/in/ryanwarey/,,
2024_Summer,Mito_Health,,https://www.linkedin.com/in/teemingchew/,https://twitter.com/teemingchew,
2024_Summer,Mito_Health,,https://www.linkedin.com/in/joelkek,https://twitter.com/joelkek,
2024_Summer,Mito_Health,,https://www.linkedin.com/in/kenneth-lou/,https://twitter.com/kenneth_lou,
2024_Summer,Mito_Health,Mito Health - Measure over 100 biomarkers to prevent disease and achieve peak health,https://www.linkedin.com/in/kenneth-lou/,,
2024_Summer,Mito_Health,Mito Health,https://sg.linkedin.com/company/mitohealth,https://x.com/usemitohealth,
2024_Summer,Henry_2,,https://www.linkedin.com/in/sammy-greenwall-387b3256/,,
2024_Summer,Henry_2,,https://www.linkedin.com/in/adam-pratt-73a4aa103/,,
2024_Summer,Henry_2,Henry - AI copilot for commercial real estate brokers,https://www.linkedin.com/in/sammy-greenwall-387b3256/,,
2024_Summer,Henry_2,Henry,https://www.linkedin.com/company/henry-ai/?viewAsMember=true,,
2024_Summer,Wordware,,https://linkedin.com/in/filipkozera,https://twitter.com/kozerafilip,
2024_Summer,Wordware,,https://linkedin.com/in/robertjhchandler,https://twitter.com/bertie_ai,
2024_Summer,Wordware,Wordware,https://www.linkedin.com/company/wordware/,https://twitter.com/wordware_ai,
2024_Summer,Corgi_Insurance,,https://www.linkedin.com/in/nico-laqua-302b17233,https://twitter.com/nico_laqua?lang=en,
2024_Summer,Corgi_Insurance,,https://www.linkedin.com/in/emilyyuan96,,
2024_Summer,Corgi_Insurance,Corgi Insurance,https://www.linkedin.com/company/corgiinsurance,https://x.com/thecorgicompany,
2024_Summer,Moreta,,https://www.linkedin.com/in/walidmahd/,,
2024_Summer,Moreta,,https://linkedin.com/in/yu-sam,,
2024_Summer,Moreta,Moreta: Payments made easy for international travelers,https://www.linkedin.com/in/walidmahd/,,
2024_Summer,Moreta,Moreta,https://www.linkedin.com/company/moretapay,,
2024_Summer,Retrofix,,https://www.linkedin.com/in/isaac-t-1a51ab13a/,,
2024_Summer,Retrofix,,https://www.linkedin.com/in/daniel-portela-febo/,https://twitter.com/danieldoesdev,
2024_Summer,Retrofix,🏢 RetroFix AI - Turbo Tax for building rebates,https://www.linkedin.com/in/isaac-t-1a51ab13a/,,
2024_Summer,Retrofix,RetroFix,https://www.linkedin.com/company/retrofix-ai/,,
2024_Summer,Praxos,,https://linkedin.com/in/lucas-urbisaia,https://x.com/LMUrbisaia,
2024_Summer,Praxos,,https://linkedin.com/in/soheil-sadabadi-3bb378135,,
2024_Summer,Praxos,Praxos,https://www.linkedin.com/company/praxos-intelligence/,https://x.com/PraxosInc,
2024_Summer,Schemeflow,,https://linkedin.com/in/browningandrew,https://x.com/browninghere,
2024_Summer,Schemeflow,,https://linkedin.com/in/jonnybrowning,,
2024_Summer,Schemeflow,,https://linkedin.com/in/griffithjames,,
2024_Summer,Schemeflow,SchemeFlow - AI vs. NIMBYs & slow construction projects,https://www.linkedin.com/in/browningandrew/,,
2024_Summer,Schemeflow,SchemeFlow,https://www.linkedin.com/company/schemeflow/,https://x.com/SchemeFlow,
2024_Summer,Theseus,,https://linkedin.com/in/ian-laffey-943200247,https://twitter.com/ilaffey2,
2024_Summer,Theseus,,https://linkedin.com/in/sacha-levy,https://x.com/sachalevy3,
2024_Summer,Theseus,Theseus: GPS Denied Navigation for Drones,https://www.linkedin.com/in/carlscho,,
2024_Summer,Theseus,Theseus,https://www.linkedin.com/company/theseustech/,,
2024_Summer,Clearly_Ai,,https://www.linkedin.com/in/emilycgreene/,https://twitter.com/escgreene,
2024_Summer,Clearly_Ai,,https://www.linkedin.com/in/jcg-cmu,https://twitter.com/JoeChoiGreene,
2024_Summer,Clearly_Ai,Clearly AI - Your AI Trust Team,https://www.linkedin.com/in/emilycgreene/,,
2024_Summer,Clearly_Ai,Clearly AI,https://www.linkedin.com/company/clearly-ai,https://twitter.com/ItsClearlyAI,
2024_Summer,Freestyle,,https://www.linkedin.com/in/benswerdlow/,https://x.com/benswerd,
2024_Summer,Freestyle,,https://www.linkedin.com/in/jacobzwang/,,
2024_Summer,Sterling_Labs_Inc,,https://www.linkedin.com/in/adnan-sherif-as/,,
2024_Summer,Sterling_Labs_Inc,,https://www.linkedin.com/in/yashmr/,https://twitter.com/yash14700/,
2024_Summer,Sterling_Labs_Inc,Focus Buddy - AI productivity coach to get more work done,https://www.linkedin.com/in/adnan-sherif-as/,,
2024_Summer,Promi,,https://www.linkedin.com/in/petermoot/,,
2024_Summer,Promi,,https://www.linkedin.com/in/jiaxinlin/,,
2024_Summer,Promi,Promi - AI powered discounts for ecommerce merchants,https://www.linkedin.com/in/petermoot/,,
2024_Summer,Promi,Promi,https://www.linkedin.com/company/promi-discounts,,
2024_Summer,Ideate_Xyz,,https://linkedin.com/in/ellt92,https://twitter.com/elliott_thomps,
2024_Summer,Ideate_Xyz,ideate.xyz: AI design co-pilot for content teams,https://www.linkedin.com/in/jasperjia/,,
2024_Summer,Ideate_Xyz,ideate.xyz,https://www.linkedin.com/company/ideatexyz,https://twitter.com/ideateXYZ,
2024_Summer,Opslane,,https://linkedin.com/in/abhishek-ray-29210145,https://twitter.com/abhishekray07,
2024_Summer,Opslane,Opslane – Making on-call suck less,https://linkedin.com/in/amareshray/,,https://github.com/opslane/opslane
2024_Summer,Opslane,Opslane,https://www.linkedin.com/company/opslaneinc,,
2024_Summer,Handled,,https://linkedin.com/in/audrey-elodie-djiya-7a7a24101,https://x.com/AudreyDjiya,
2024_Summer,Handled,,https://www.linkedin.com/in/nsakapeter/,https://x.com/peter_nsaka,
2024_Summer,Handled,Handled,https://www.linkedin.com/company/itshandledai,https://x.com/itshandled,
2024_Summer,Presti_Ai,,https://linkedin.com/in/nabil-toumi-b58b0084,,
2024_Summer,Presti_Ai,,https://linkedin.com/in/bencherifs,https://twitter.com/SaadBencherif10,
2024_Summer,Presti_Ai,,https://linkedin.com/in/hamza-bennis-143635a6,,
2024_Summer,Presti_Ai,,https://linkedin.com/in/abdellah-lamrani-alaoui-6288a4a6,https://twitter.com/abdoul94_,
2024_Summer,Presti_Ai,Presti - Product photos for the furniture industry with GenAI,https://linkedin.com/in/abdellah-lamrani-alaoui-6288a4a6,,
2024_Summer,Presti_Ai,Presti AI,https://www.linkedin.com/company/presti-ai/,,
2024_Summer,Pre,,http://linkedin.com/in/dariusmonsef,https://twitter.com/bubs,
2024_Summer,Pre,Genie — The best AI sidekick for kids,https://www.linkedin.com/in/asamiller/,,
2024_Summer,Pre,Pre,https://www.linkedin.com/company/buildwithpre,,
2024_Summer,Understood_Care,,https://www.linkedin.com/in/samanthawu/,,
2024_Summer,Understood_Care,Understood Care: AI Powered Patient Advocacy,https://www.linkedin.com/in/samanthawu/,,
2024_Summer,Understood_Care,Understood Care,https://www.linkedin.com/company/understood-care,,
2024_Summer,Hyrex,,https://www.linkedin.com/in/markedwarddawson/,,
2024_Summer,Hyrex,,https://www.linkedin.com/in/trevorar,,
2024_Summer,Hyrex,Hyrex,https://www.linkedin.com/company/hyrex-labs,https://x.com/hyrex_io,https://x.com/hyrex_io
2024_Summer,Unbound,,https://linkedin.com/in/rajaramsrinivasan,,
2024_Summer,Unbound,,https://www.linkedin.com/in/vigneshsubbiah16/,,
2024_Summer,Unbound,🚀 Unbound Security - Secure Gen AI apps for enterprise,https://www.linkedin.com/in/vigneshsubbiah16/,,
2024_Summer,Unbound,Unbound,https://www.linkedin.com/company/91353269/,,
2024_Summer,Undermind,,https://linkedin.com/in/joshua-ramette-50984791,,
2024_Summer,Undermind,,https://www.linkedin.com/in/thomas-hartke-229a0679/,,
2024_Summer,Undermind,Undermind,https://www.linkedin.com/company/undermind-ai,https://twitter.com/UndermindAI,
2024_Summer,Domu_Technology_Inc,,https://www.linkedin.com/in/nicolasdiaz27/,,
2024_Summer,Domu_Technology_Inc,,https://linkedin.com/in/camilazancanella,,
2024_Summer,Domu_Technology_Inc,Domu - Building AI agents for collections,https://www.linkedin.com/in/nicolasdiaz27/,,
2024_Summer,Domu_Technology_Inc,Domu Technology Inc.,https://www.linkedin.com/company/domu-ai/,,
2024_Summer,Voker,,https://www.linkedin.com/in/tyler-postle/,,
2024_Summer,Voker,,https://www.linkedin.com/in/alex-r-87470a198/,,
2024_Summer,Voker,"⭐🚀 Voker - Ship AI features in minutes, no coding required",https://www.linkedin.com/in/tyler-postle/,,
2024_Summer,Voker,Voker,https://www.linkedin.com/company/voker-ai/,https://x.com/Voker_ai,
2024_Summer,Random_Labs,,https://linkedin.com/in/kiranillindala,,
2024_Summer,Random_Labs,,https://linkedin.com/in/mihir-chintawar-95008a1b9,,
2024_Summer,Random_Labs,Random Labs,https://www.linkedin.com/in/mihir-chintawar-95008a1b9/,https://x.com/0xrandomlabs,https://x.com/0xrandomlabs
2024_Summer,Syntra,,https://www.linkedin.com/in/ayushaadijain/,https://x.com/ayushaadijain,
2024_Summer,Syntra,,https://www.linkedin.com/in/aniketh-kolla-1043b01a0/,,
2024_Summer,Syntra,Syntra,https://www.linkedin.com/company/104475652/,https://x.com/SyntraSystems,
2024_Summer,Anglera,,https://www.linkedin.com/in/amayaggarwal/,,
2024_Summer,Anglera,,https://www.linkedin.com/in/~iyer,,
2024_Summer,Anglera,Anglera,https://www.linkedin.com/company/anglera/,,
2024_Summer,Magicode,,https://www.linkedin.com/in/jeff-he-99a96b163/,,
2024_Summer,Magicode,,https://www.linkedin.com/in/anirudh-sriram-1b136318a/,,
2024_Summer,Magicode,MagiCode,https://www.linkedin.com/company/magicode-ai,https://twitter.com/AutonomyPioneer,
2024_Summer,Manaflow,,https://www.linkedin.com/in/austinwang115/,https://twitter.com/austinywang,
2024_Summer,Manaflow,,https://www.linkedin.com/in/lawrencecchen/,https://twitter.com/lawrencecchen,
2024_Summer,Manaflow,Manaflow - Build and manage your dream AI operations team,https://www.linkedin.com/in/austinwang115/,https://x.com/manaflowai,
2024_Summer,Manaflow,Manaflow,https://www.linkedin.com/company/manaflow-ai,https://x.com/manaflowai,https://x.com/manaflowai
2024_Summer,Maitai,,https://linkedin.com/in/christian-dalsanto,https://x.com/dalsanto_c,
2024_Summer,Maitai,,https://linkedin.com/in/ihoegen,https://x.com/ianhoegen,
2024_Summer,Maitai,Maitai,https://www.linkedin.com/company/maitai-inc/,,
2024_Summer,Pathpilot,,https://www.linkedin.com/in/vlaguna/,,
2024_Summer,Pathpilot,PathPilot,https://www.linkedin.com/company/getpathpilot,,
2024_Summer,Sagecare,,https://www.linkedin.com/in/jonlevinson1/,https://x.com/levinsonjon,
2024_Summer,Sagecare,,https://linkedin.com/in/ian-gillis-3a503837,,
2024_Summer,Sagecare,🧓 Clara - Better home care for seniors,https://www.linkedin.com/in/jonlevinson1/,,
2024_Summer,Sagecare,Sage,https://www.linkedin.com/company/sagecare-ai,,
2024_Summer,Orgorg,,https://www.linkedin.com/in/wcrosby/,https://twitter.com/wcrosby,
2024_Summer,Orgorg,OrgOrg,https://www.linkedin.com/company/93273339,,
2024_Summer,Ficra,,https://linkedin.com/in/omar-el-sadany,,
2024_Summer,Ficra,,https://www.linkedin.com/in/mohammed-abid-40777b16/,,
2024_Summer,Ficra,"Ficra: A visual map of every ad, email, flow, and screen your users see",https://www.linkedin.com/in/mohammed-abid-40777b16/,,
2024_Summer,Ficra,Ficra,https://www.linkedin.com/company/ficra-ai-yc-s24/,https://x.com/ficra_ai,
2024_Summer,Saldor,,https://linkedin.com/in/bland-jacob,https://x.com/notblandjacob,
2024_Summer,Saldor,,https://www.linkedin.com/in/jackmcameron/,,
2024_Summer,Saldor,Saldor,https://www.linkedin.com/company/saldor,https://x.com/saldorai,https://x.com/saldorai
2024_Summer,Autopallet_Robotics,,https://www.linkedin.com/in/nathanielyee/,,
2024_Summer,Autopallet_Robotics,,https://www.linkedin.com/in/olin-eric/,,
2024_Summer,Autopallet_Robotics,🤖 AutoPallet Robotics: The future of case picking in warehouses,https://www.linkedin.com/in/nathanielyee/,,
2024_Summer,Autopallet_Robotics,AutoPallet Robotics,https://www.linkedin.com/company/autopallet-robotics/,,https://github.com/AutoPallet/
2024_Summer,Callback,,https://www.linkedin.com/in/alanrxie,,
